active,quiet,arrested,tension
1,869,240,0.14575189856094237
12,865,233,0.14508100374593225
33,838,239,0.14055246374461414
56,804,250,0.13484985781702835
78,765,267,0.12830863337067996
65,756,289,0.12679912003690727
34,763,313,0.12797318596317492
7,785,318,0.13166310744573043
8,789,313,0.13233400226074052
18,782,310,0.13115993633447284
13,785,312,0.13166310744573043
10,789,311,0.13233400226074052
14,792,304,0.13283717337199807
6,805,299,0.1350175815207809
4,811,295,0.13602392374329603
1,824,285,0.1382043318920788
2,836,272,0.1402170163371091
4,847,259,0.14206197707838683
17,837,256,0.1403847400408616
19,833,258,0.1397138452258515
30,822,258,0.13786888448457377
26,815,269,0.13669481855830612
22,817,271,0.13703026596581117
12,815,283,0.13669481855830612
31,798,281,0.13384351559451324
42,781,287,0.13099221263072036
65,745,300,0.1249541592956295
68,731,311,0.1226060274430942
66,713,331,0.11958700077554879
43,721,346,0.12092879040556898
16,743,351,0.12461871188812448
5,752,353,0.12612822522189715
0,779,331,0.13065676522321532
1,798,311,0.13384351559451324
7,804,299,0.13484985781702835
4,817,289,0.13703026596581117
24,799,287,0.13401123929826575
45,769,296,0.12897952818569008
56,741,313,0.12428326448061941
60,725,325,0.12159968522057905
40,731,339,0.1226060274430942
38,732,340,0.12277375114684673
19,744,347,0.124786435591877
0,765,345,0.12830863337067996
1,785,324,0.13166310744573043
0,811,299,0.13602392374329603
1,826,283,0.13853977929958386
0,837,273,0.1403847400408616
1,856,253,0.14357149041215955
17,854,239,0.1432360430046545
48,828,234,0.13887522670708893
75,780,255,0.13082448892696782
94,746,270,0.12512188299938204
77,737,296,0.12361236966560933
63,741,306,0.12428326448061941
44,745,321,0.1249541592956295
31,756,323,0.12679912003690727
20,770,320,0.1291472518894426
16,771,323,0.12931497559319513
36,754,320,0.1264636726294022
26,754,330,0.1264636726294022
28,741,341,0.12428326448061941
11,745,354,0.1249541592956295
18,743,349,0.12461871188812448
31,726,353,0.12176740892433158
36,729,345,0.12227058003558915
38,727,345,0.1219351326280841
19,739,352,0.12394781707311438
17,741,352,0.12428326448061941
13,745,352,0.1249541592956295
4,757,349,0.1269668437406598
6,771,333,0.12931497559319513
3,785,322,0.13166310744573043
6,794,310,0.13317262077950312
2,809,299,0.13568847633579098
1,826,283,0.13853977929958386
13,827,270,0.1387075030033364
