index,citizen_density,cop_density,legitimacy,active_threshold,cv
0,0.41875,0.033906250000000006,0.7554687500000001,0.29609375,0
1,0.45625000000000004,0.033906250000000006,0.7554687500000001,0.29609375,0
2,0.41875,0.09296875,0.7554687500000001,0.29609375,0
3,0.41875,0.033906250000000006,0.82953125,0.29609375,0
4,0.41875,0.033906250000000006,0.7554687500000001,0.35234375,0
5,0.41875,0.09296875,0.82953125,0.35234375,0
6,0.45625000000000004,0.033906250000000006,0.82953125,0.35234375,0
7,0.45625000000000004,0.09296875,0.7554687500000001,0.35234375,0
8,0.45625000000000004,0.09296875,0.82953125,0.29609375,0
9,0.45625000000000004,0.09296875,0.82953125,0.35234375,0
10,0.61875,0.07890625,0.36046875,0.07109375000000001,4.052892506449012
11,0.65625,0.07890625,0.36046875,0.07109375000000001,2.870087425573097
12,0.61875,0.047968750000000004,0.36046875,0.07109375000000001,1.7502831973145723
13,0.61875,0.07890625,0.43453125000000004,0.07109375000000001,2.712415923573141
14,0.61875,0.07890625,0.36046875,0.12734375,2.3987995546496794
15,0.61875,0.047968750000000004,0.43453125000000004,0.12734375,1.5773255490077676
16,0.65625,0.07890625,0.43453125000000004,0.12734375,4.332006695909968
17,0.65625,0.047968750000000004,0.36046875,0.12734375,1.6370563518556647
18,0.65625,0.047968750000000004,0.43453125000000004,0.07109375000000001,1.6892398904803743
19,0.65625,0.047968750000000004,0.43453125000000004,0.12734375,1.4842085647021135
20,0.71875,0.01140625,0.9529687500000001,0.40859375,0
21,0.7562500000000001,0.01140625,0.9529687500000001,0.40859375,0
22,0.71875,0.025468750000000002,0.9529687500000001,0.40859375,0
23,0.71875,0.01140625,0.63203125,0.40859375,0
24,0.71875,0.01140625,0.9529687500000001,0.23984375000000002,0
25,0.71875,0.025468750000000002,0.63203125,0.23984375000000002,1.2905797384811775
26,0.7562500000000001,0.01140625,0.63203125,0.23984375000000002,0.7292735286946094
27,0.7562500000000001,0.025468750000000002,0.9529687500000001,0.23984375000000002,0
28,0.7562500000000001,0.025468750000000002,0.63203125,0.40859375,0
29,0.7562500000000001,0.025468750000000002,0.63203125,0.23984375000000002,1.3508348609704588
30,0.51875,0.056406250000000005,0.55796875,0.18359375,2.4003443627111642
31,0.55625,0.056406250000000005,0.55796875,0.18359375,2.493225782040682
32,0.51875,0.07046875000000001,0.55796875,0.18359375,4.6740134863057285
33,0.51875,0.056406250000000005,0.23703125000000003,0.18359375,2.048840475030673
34,0.51875,0.056406250000000005,0.55796875,0.46484375,0
35,0.51875,0.07046875000000001,0.23703125000000003,0.46484375,2.198174616971183
36,0.55625,0.056406250000000005,0.23703125000000003,0.46484375,2.1899337925572517
37,0.55625,0.07046875000000001,0.55796875,0.46484375,0
38,0.55625,0.07046875000000001,0.23703125000000003,0.18359375,3.2289460708991684
39,0.55625,0.07046875000000001,0.23703125000000003,0.46484375,2.312872041175577
40,0.5687500000000001,0.022656250000000003,0.26171875,0.23984375000000002,0.4851761457651692
41,0.5062500000000001,0.022656250000000003,0.26171875,0.23984375000000002,0.7640813567378275
42,0.5687500000000001,0.08171875,0.26171875,0.23984375000000002,4.61996014886201
43,0.5687500000000001,0.022656250000000003,0.7307812499999999,0.23984375000000002,1.1213364374267722
44,0.5687500000000001,0.022656250000000003,0.26171875,0.18359375,1.3274321866599537
45,0.5687500000000001,0.08171875,0.7307812499999999,0.18359375,4.677733224416702
46,0.5062500000000001,0.022656250000000003,0.7307812499999999,0.18359375,1.4107719030030905
47,0.5062500000000001,0.08171875,0.26171875,0.18359375,4.787833052409439
48,0.5062500000000001,0.08171875,0.7307812499999999,0.23984375000000002,0
49,0.5062500000000001,0.08171875,0.7307812499999999,0.18359375,7.105986877623015
50,0.76875,0.06765625,0.65671875,0.46484375,0
51,0.70625,0.06765625,0.65671875,0.46484375,0
52,0.76875,0.03671875,0.65671875,0.46484375,0
53,0.76875,0.06765625,0.33578125000000003,0.46484375,3.385934262001337
54,0.76875,0.06765625,0.65671875,0.40859375,0
55,0.76875,0.03671875,0.33578125000000003,0.40859375,1.8191654144676943
56,0.70625,0.06765625,0.33578125000000003,0.40859375,3.086721039991419
57,0.70625,0.03671875,0.65671875,0.40859375,0
58,0.70625,0.03671875,0.33578125000000003,0.46484375,2.0112613024344332
59,0.70625,0.03671875,0.33578125000000003,0.40859375,1.8046265879265129
60,0.66875,0.04515625000000001,0.45921875,0.12734375,1.5358560232507703
61,0.6062500000000001,0.04515625000000001,0.45921875,0.12734375,1.3664740852406512
62,0.66875,0.01421875,0.45921875,0.12734375,0.14403999528271208
63,0.66875,0.04515625000000001,0.92828125,0.12734375,0
64,0.66875,0.04515625000000001,0.45921875,0.29609375,2.139274667915616
65,0.66875,0.01421875,0.92828125,0.29609375,0
66,0.6062500000000001,0.04515625000000001,0.92828125,0.29609375,0
67,0.6062500000000001,0.01421875,0.45921875,0.29609375,1.1357393768873127
68,0.6062500000000001,0.01421875,0.92828125,0.12734375,0
69,0.6062500000000001,0.01421875,0.92828125,0.29609375,0
70,0.46875,0.09015625000000001,0.85421875,0.35234375,0
71,0.40625,0.09015625000000001,0.85421875,0.35234375,0
72,0.46875,0.05921875000000001,0.85421875,0.35234375,0
73,0.46875,0.09015625000000001,0.53328125,0.35234375,4.677733224416702
74,0.46875,0.09015625000000001,0.85421875,0.07109375000000001,3.7720352654686704
75,0.46875,0.05921875000000001,0.53328125,0.07109375000000001,3.8485776407735313
