index,citizen_density,cop_density,legitimacy,active_threshold,cv
76,0.40625,0.09015625000000001,0.53328125,0.07109375000000001,2.1281315287057003
77,0.40625,0.05921875000000001,0.85421875,0.07109375000000001,2.642418476327646
78,0.40625,0.05921875000000001,0.53328125,0.35234375,4.137867062513701
79,0.40625,0.05921875000000001,0.53328125,0.07109375000000001,4.2334738847710165
80,0.49375,0.01703125,0.40984375,0.49296875,1.2269574215878767
81,0.68125,0.01703125,0.40984375,0.49296875,0.9536168767373716
82,0.49375,0.07609375,0.40984375,0.49296875,4.9741908143361115
83,0.49375,0.01703125,0.7801562500000001,0.49296875,0
84,0.49375,0.01703125,0.40984375,0.21171875,0.30318141886610017
85,0.49375,0.07609375,0.7801562500000001,0.21171875,0
86,0.68125,0.01703125,0.7801562500000001,0.21171875,0.8869419192845267
87,0.68125,0.07609375,0.40984375,0.21171875,2.485572989151709
88,0.68125,0.07609375,0.7801562500000001,0.49296875,0
89,0.68125,0.07609375,0.7801562500000001,0.21171875,10.099504938362083
90,0.6937500000000001,0.06203125000000001,0.8048437500000001,0.26796875000000003,0
91,0.48125,0.06203125000000001,0.8048437500000001,0.26796875000000003,0
92,0.6937500000000001,0.031093750000000003,0.8048437500000001,0.26796875000000003,0
93,0.6937500000000001,0.06203125000000001,0.38515625000000003,0.26796875000000003,2.9406641655659342
94,0.6937500000000001,0.06203125000000001,0.8048437500000001,0.43671875,0
95,0.6937500000000001,0.031093750000000003,0.38515625000000003,0.43671875,1.7901042220731218
96,0.48125,0.06203125000000001,0.38515625000000003,0.43671875,3.064150148267662
97,0.48125,0.031093750000000003,0.8048437500000001,0.43671875,0
98,0.48125,0.031093750000000003,0.38515625000000003,0.26796875000000003,1.4965635185396855
99,0.48125,0.031093750000000003,0.38515625000000003,0.43671875,1.39455758390921
100,0.7937500000000001,0.039531250000000004,0.21234375,0.38046875,1.6352705115820543
101,0.58125,0.039531250000000004,0.21234375,0.38046875,1.6945302025646112
102,0.7937500000000001,0.05359375000000001,0.21234375,0.38046875,1.9433045063753187
103,0.7937500000000001,0.039531250000000004,0.9776562500000001,0.38046875,0
104,0.7937500000000001,0.039531250000000004,0.21234375,0.32421875,1.426543280326863
105,0.7937500000000001,0.05359375000000001,0.9776562500000001,0.32421875,0
106,0.58125,0.039531250000000004,0.9776562500000001,0.32421875,0
107,0.58125,0.05359375000000001,0.21234375,0.32421875,2.2831932928963115
108,0.58125,0.05359375000000001,0.9776562500000001,0.38046875,0
109,0.58125,0.05359375000000001,0.9776562500000001,0.32421875,0
110,0.59375,0.08453125,0.6073437500000001,0.15546875,1.7907759721961602
111,0.78125,0.08453125,0.6073437500000001,0.15546875,2.2783686405500663
112,0.59375,0.09859375000000001,0.6073437500000001,0.15546875,3.539024386869819
113,0.59375,0.08453125,0.5826562500000001,0.15546875,1.9541463913463297
114,0.59375,0.08453125,0.6073437500000001,0.09921875,3.688801501364362
115,0.59375,0.09859375000000001,0.5826562500000001,0.09921875,2.9177939092279996
116,0.78125,0.08453125,0.5826562500000001,0.09921875,2.0914041896537734
117,0.78125,0.09859375000000001,0.6073437500000001,0.09921875,4.475090727001255
118,0.78125,0.09859375000000001,0.5826562500000001,0.15546875,1.9339079605813714
119,0.78125,0.09859375000000001,0.5826562500000001,0.09921875,3.4132263053476954
120,0.5437500000000001,0.05078125000000001,0.90359375,0.09921875,0
121,0.7312500000000001,0.05078125000000001,0.90359375,0.09921875,0
122,0.5437500000000001,0.06484375,0.90359375,0.09921875,0
123,0.5437500000000001,0.05078125000000001,0.87890625,0.09921875,1.6075317775526505
124,0.5437500000000001,0.05078125000000001,0.90359375,0.38046875,0
125,0.5437500000000001,0.06484375,0.87890625,0.38046875,0
126,0.7312500000000001,0.05078125000000001,0.87890625,0.38046875,0
127,0.7312500000000001,0.06484375,0.90359375,0.38046875,0
128,0.7312500000000001,0.06484375,0.87890625,0.09921875,10.099504938362081
129,0.7312500000000001,0.06484375,0.87890625,0.38046875,0
130,0.74375,0.09578125,0.50859375,0.32421875,2.8004486026773683
131,0.53125,0.09578125,0.50859375,0.32421875,1.9957268960468433
132,0.74375,0.01984375,0.50859375,0.32421875,0.8647247509271881
133,0.74375,0.09578125,0.48390625000000004,0.32421875,2.157694038633939
134,0.74375,0.09578125,0.50859375,0.15546875,3.0243801426944916
135,0.74375,0.01984375,0.48390625000000004,0.15546875,0.2410780819618942
136,0.53125,0.09578125,0.48390625000000004,0.15546875,2.4084582155786984
137,0.53125,0.01984375,0.50859375,0.15546875,0.9086514850314363
138,0.53125,0.01984375,0.48390625000000004,0.32421875,1.5693619197151831
139,0.53125,0.01984375,0.48390625000000004,0.15546875,0.8360803547469409
140,0.64375,0.02828125,0.70609375,0.21171875,1.8585290329506032
141,0.43125,0.02828125,0.70609375,0.21171875,1.310490547809669
142,0.64375,0.042343750000000006,0.70609375,0.21171875,2.758828307509096
143,0.64375,0.02828125,0.68140625,0.21171875,1.712881444983543
144,0.64375,0.02828125,0.70609375,0.26796875000000003,1.0394073117492872
145,0.64375,0.042343750000000006,0.68140625,0.26796875000000003,2.6605044311902275
146,0.43125,0.02828125,0.68140625,0.26796875000000003,0.9089852404521318
147,0.43125,0.042343750000000006,0.70609375,0.26796875000000003,2.021618922870216
148,0.43125,0.042343750000000006,0.68140625,0.21171875,1.4065657308959645
149,0.43125,0.042343750000000006,0.68140625,0.26796875000000003,2.1976493255504947
150,0.44375000000000003,0.07328125,0.31109375,0.43671875,3.858327185305425
151,0.6312500000000001,0.07328125,0.31109375,0.43671875,2.636317335030663
152,0.44375000000000003,0.08734375,0.31109375,0.43671875,2.719504905436479
153,0.44375000000000003,0.07328125,0.28640625000000003,0.43671875,1.9489951834436163
154,0.44375000000000003,0.07328125,0.31109375,0.49296875,2.851839692255506
155,0.44375000000000003,0.08734375,0.28640625000000003,0.49296875,3.053969985652664
156,0.6312500000000001,0.07328125,0.28640625000000003,0.49296875,2.012545236476201
157,0.6312500000000001,0.08734375,0.31109375,0.49296875,2.4668134751038084
158,0.6312500000000001,0.08734375,0.28640625000000003,0.43671875,2.0682424541025237
159,0.6312500000000001,0.08734375,0.28640625000000003,0.49296875,2.465193744519851
160,0.43125,0.031093750000000003,0.82953125,0.11328125,1.5980464375798922
161,0.5687500000000001,0.031093750000000003,0.82953125,0.11328125,2.0038879526976707
162,0.43125,0.01703125,0.82953125,0.11328125,1.1830412970755972
163,0.43125,0.031093750000000003,0.40984375,0.11328125,1.328244105288957
164,0.43125,0.031093750000000003,0.82953125,0.25390625,0
165,0.43125,0.01703125,0.40984375,0.25390625,1.2318265953149898
166,0.5687500000000001,0.031093750000000003,0.40984375,0.25390625,1.5630824898004052
167,0.5687500000000001,0.01703125,0.82953125,0.25390625,0
168,0.5687500000000001,0.01703125,0.40984375,0.11328125,0.6314236723560933
169,0.5687500000000001,0.01703125,0.40984375,0.25390625,0.20288740929981006
170,0.6312500000000001,0.07609375,0.43453125000000004,0.33828125,2.041137333165984
171,0.76875,0.07609375,0.43453125000000004,0.33828125,3.8042839482621
172,0.6312500000000001,0.06203125000000001,0.43453125000000004,0.33828125,2.9049916864234064
173,0.6312500000000001,0.07609375,0.8048437500000001,0.33828125,0
174,0.6312500000000001,0.07609375,0.43453125000000004,0.47890625,5.253947125356289
175,0.6312500000000001,0.06203125000000001,0.8048437500000001,0.47890625,0
176,0.76875,0.07609375,0.8048437500000001,0.47890625,0
177,0.76875,0.06203125000000001,0.43453125000000004,0.47890625,2.301483791371964
178,0.76875,0.06203125000000001,0.8048437500000001,0.33828125,0
179,0.76875,0.06203125000000001,0.8048437500000001,0.47890625,0
180,0.7312500000000001,0.05359375000000001,0.63203125,0.22578125,2.1833932940844707
181,0.66875,0.05359375000000001,0.63203125,0.22578125,2.203316758178626
182,0.7312500000000001,0.08453125,0.63203125,0.22578125,1.7805958639531516
183,0.7312500000000001,0.05359375000000001,0.21234375,0.22578125,1.781529821491715
184,0.7312500000000001,0.05359375000000001,0.63203125,0.36640625,0
185,0.7312500000000001,0.08453125,0.21234375,0.36640625,2.918398825584077
186,0.66875,0.05359375000000001,0.21234375,0.36640625,2.2033230614724086
187,0.66875,0.08453125,0.63203125,0.36640625,0
188,0.66875,0.08453125,0.21234375,0.22578125,4.216785997983579
189,0.66875,0.08453125,0.21234375,0.36640625,1.4649110919158617
190,0.53125,0.09859375000000001,0.23703125000000003,0.45078125,2.5422057189290115
191,0.46875,0.09859375000000001,0.23703125000000003,0.45078125,2.5708314855159498
192,0.53125,0.039531250000000004,0.23703125000000003,0.45078125,1.972046696646657
193,0.53125,0.09859375000000001,0.6073437500000001,0.45078125,0
194,0.53125,0.09859375000000001,0.23703125000000003,0.14140625,4.538339550328114
195,0.53125,0.039531250000000004,0.6073437500000001,0.14140625,1.6461892601678374
196,0.46875,0.09859375000000001,0.6073437500000001,0.14140625,3.872464037634471
197,0.46875,0.039531250000000004,0.23703125000000003,0.14140625,1.5269487293368234
198,0.46875,0.039531250000000004,0.6073437500000001,0.45078125,0
199,0.46875,0.039531250000000004,0.6073437500000001,0.14140625,2.0178205229550956
200,0.58125,0.042343750000000006,0.53328125,0.39453125,1.8109822105262077
201,0.41875,0.042343750000000006,0.53328125,0.39453125,1.103409154877244
202,0.58125,0.02828125,0.53328125,0.39453125,1.0720774333640608
203,0.58125,0.042343750000000006,0.31109375,0.39453125,2.0130212344430727
204,0.58125,0.042343750000000006,0.53328125,0.31015625,2.032555714007806
205,0.58125,0.02828125,0.31109375,0.31015625,1.319010347369861
206,0.41875,0.042343750000000006,0.31109375,0.31015625,2.621887272553299
207,0.41875,0.02828125,0.53328125,0.31015625,1.635243753288061
208,0.41875,0.02828125,0.31109375,0.39453125,1.6830606272165376
209,0.41875,0.02828125,0.31109375,0.31015625,1.6859799872645933
210,0.78125,0.08734375,0.92828125,0.16953125000000002,0
211,0.61875,0.08734375,0.92828125,0.16953125000000002,0
212,0.78125,0.07328125,0.92828125,0.16953125000000002,0
213,0.78125,0.08734375,0.70609375,0.16953125000000002,2.0627771340962884
214,0.78125,0.08734375,0.92828125,0.08515625,0
215,0.78125,0.07328125,0.70609375,0.08515625,2.155917242590962
216,0.61875,0.08734375,0.70609375,0.08515625,2.595372941495219
217,0.61875,0.07328125,0.92828125,0.08515625,0
218,0.61875,0.07328125,0.70609375,0.16953125000000002,2.216566786007515
219,0.61875,0.07328125,0.70609375,0.08515625,2.992985201640364
220,0.68125,0.01984375,0.33578125000000003,0.28203125,0.43901437583281727
221,0.71875,0.01984375,0.33578125000000003,0.28203125,0.4248041068722987
222,0.68125,0.09578125,0.33578125000000003,0.28203125,2.823931060827604
223,0.68125,0.01984375,0.50859375,0.28203125,0.8025577705226672
224,0.68125,0.01984375,0.33578125000000003,0.19765625000000003,1.0669103383021714
225,0.68125,0.09578125,0.50859375,0.19765625000000003,2.375238053656292
226,0.71875,0.01984375,0.50859375,0.19765625000000003,0.4183931461487191
227,0.71875,0.09578125,0.33578125000000003,0.19765625000000003,4.442867439414687
228,0.71875,0.09578125,0.50859375,0.28203125,2.3865727903778042
229,0.71875,0.09578125,0.50859375,0.19765625000000003,2.097532509160368
230,0.48125,0.06484375,0.7307812499999999,0.057031250000000006,3.687006630725056
231,0.51875,0.06484375,0.7307812499999999,0.057031250000000006,2.9398310991808776
232,0.48125,0.05078125000000001,0.7307812499999999,0.057031250000000006,2.065150034652059
233,0.48125,0.06484375,0.90359375,0.057031250000000006,4.138054946518543
234,0.48125,0.06484375,0.7307812499999999,0.42265625,0
235,0.48125,0.05078125000000001,0.90359375,0.42265625,0
236,0.51875,0.06484375,0.90359375,0.42265625,0
237,0.51875,0.05078125000000001,0.7307812499999999,0.42265625,0
238,0.51875,0.05078125000000001,0.90359375,0.057031250000000006,2.4936843043011874
239,0.51875,0.05078125000000001,0.90359375,0.42265625,0
240,0.45625000000000004,0.047968750000000004,0.38515625000000003,0.19765625000000003,2.1901710341647687
241,0.7937500000000001,0.047968750000000004,0.38515625000000003,0.19765625000000003,1.4637933607341864
242,0.45625000000000004,0.033906250000000006,0.38515625000000003,0.19765625000000003,1.565423662711682
243,0.45625000000000004,0.047968750000000004,0.36046875,0.19765625000000003,2.282379315524933
244,0.45625000000000004,0.047968750000000004,0.38515625000000003,0.28203125,1.793035368479312
245,0.45625000000000004,0.033906250000000006,0.36046875,0.28203125,1.9529213345255678
246,0.7937500000000001,0.047968750000000004,0.36046875,0.28203125,1.8056708263410195
247,0.7937500000000001,0.033906250000000006,0.38515625000000003,0.28203125,1.4792482822186732
248,0.7937500000000001,0.033906250000000006,0.36046875,0.19765625000000003,1.2331302281722887
249,0.7937500000000001,0.033906250000000006,0.36046875,0.28203125,1.231595284921454
250,0.65625,0.09296875,0.7801562500000001,0.42265625,0
251,0.59375,0.09296875,0.7801562500000001,0.42265625,0
252,0.65625,0.07890625,0.7801562500000001,0.42265625,0
253,0.65625,0.09296875,0.7554687500000001,0.42265625,0
254,0.65625,0.09296875,0.7801562500000001,0.057031250000000006,4.2652457597931415
255,0.65625,0.07890625,0.7554687500000001,0.057031250000000006,4.444459627214408
256,0.59375,0.09296875,0.7554687500000001,0.057031250000000006,1.8550321060325181
257,0.59375,0.07890625,0.7801562500000001,0.057031250000000006,4.162580982782358
258,0.59375,0.07890625,0.7554687500000001,0.42265625,0
259,0.59375,0.07890625,0.7554687500000001,0.057031250000000006,3.760225551238141
260,0.7562500000000001,0.025468750000000002,0.5826562500000001,0.08515625,0.42937904144458366
261,0.49375,0.025468750000000002,0.5826562500000001,0.08515625,1.2615415132321457
262,0.7562500000000001,0.056406250000000005,0.5826562500000001,0.08515625,1.6847502426258627
263,0.7562500000000001,0.025468750000000002,0.55796875,0.08515625,0.3681327278776768
264,0.7562500000000001,0.025468750000000002,0.5826562500000001,0.16953125000000002,0.8019082189129437
265,0.7562500000000001,0.056406250000000005,0.55796875,0.16953125000000002,1.6492649886478747
266,0.49375,0.025468750000000002,0.55796875,0.16953125000000002,1.3258288518531403
267,0.49375,0.056406250000000005,0.5826562500000001,0.16953125000000002,2.312521239284649
268,0.49375,0.056406250000000005,0.55796875,0.08515625,2.173811548378244
269,0.49375,0.056406250000000005,0.55796875,0.16953125000000002,3.0979414453149388
270,0.55625,0.07046875000000001,0.9776562500000001,0.31015625,0
271,0.6937500000000001,0.07046875000000001,0.9776562500000001,0.31015625,0
272,0.55625,0.01140625,0.9776562500000001,0.31015625,0
273,0.55625,0.07046875000000001,0.9529687500000001,0.31015625,0
274,0.55625,0.07046875000000001,0.9776562500000001,0.39453125,0
275,0.55625,0.01140625,0.9529687500000001,0.39453125,0
276,0.6937500000000001,0.07046875000000001,0.9529687500000001,0.39453125,0
277,0.6937500000000001,0.01140625,0.9776562500000001,0.39453125,0
278,0.6937500000000001,0.01140625,0.9529687500000001,0.31015625,0
279,0.6937500000000001,0.01140625,0.9529687500000001,0.39453125,0
280,0.5062500000000001,0.01421875,0.68140625,0.36640625,0
281,0.64375,0.01421875,0.68140625,0.36640625,0
282,0.5062500000000001,0.04515625000000001,0.68140625,0.36640625,0
283,0.5062500000000001,0.01421875,0.45921875,0.36640625,0.9841623175639562
284,0.5062500000000001,0.01421875,0.68140625,0.22578125,0.6903708967485799
285,0.5062500000000001,0.04515625000000001,0.45921875,0.22578125,1.6417781943212422
286,0.64375,0.01421875,0.45921875,0.22578125,0.4298054959547548
287,0.64375,0.04515625000000001,0.68140625,0.22578125,3.1856060775518693
288,0.64375,0.04515625000000001,0.45921875,0.36640625,1.7231113508996714
289,0.64375,0.04515625000000001,0.45921875,0.22578125,1.5294292934340261
290,0.70625,0.05921875000000001,0.28640625000000003,0.14140625,2.092098631068897
291,0.44375000000000003,0.05921875000000001,0.28640625000000003,0.14140625,3.056658276575546
292,0.70625,0.09015625000000001,0.28640625000000003,0.14140625,4.163540631409485
293,0.70625,0.05921875000000001,0.85421875,0.14140625,10.099504938362081
294,0.70625,0.05921875000000001,0.28640625000000003,0.45078125,2.1202407699689787
295,0.70625,0.09015625000000001,0.85421875,0.45078125,0
296,0.44375000000000003,0.05921875000000001,0.85421875,0.45078125,0
297,0.44375000000000003,0.09015625000000001,0.28640625000000003,0.45078125,2.933318331794823
298,0.44375000000000003,0.09015625000000001,0.85421875,0.14140625,0
299,0.44375000000000003,0.09015625000000001,0.85421875,0.45078125,0
300,0.6062500000000001,0.03671875,0.87890625,0.47890625,0
301,0.5437500000000001,0.03671875,0.87890625,0.47890625,0
302,0.6062500000000001,0.06765625,0.87890625,0.47890625,0
303,0.6062500000000001,0.03671875,0.26171875,0.47890625,1.947092730918947
304,0.6062500000000001,0.03671875,0.87890625,0.33828125,0
305,0.6062500000000001,0.06765625,0.26171875,0.33828125,2.7756428836196876
306,0.5437500000000001,0.03671875,0.26171875,0.33828125,2.158349587021488
307,0.5437500000000001,0.06765625,0.87890625,0.33828125,0
308,0.5437500000000001,0.06765625,0.26171875,0.47890625,2.255074150336595
309,0.5437500000000001,0.06765625,0.26171875,0.33828125,2.095187715170491
310,0.40625,0.08171875,0.48390625000000004,0.25390625,2.8246234391063463
311,0.74375,0.08171875,0.48390625000000004,0.25390625,1.429011632316154
312,0.40625,0.022656250000000003,0.48390625000000004,0.25390625,1.344880054434226
313,0.40625,0.08171875,0.65671875,0.25390625,3.230424672447329
314,0.40625,0.08171875,0.48390625000000004,0.11328125,4.1613791208044635
315,0.40625,0.022656250000000003,0.65671875,0.11328125,1.3641177558984734
316,0.74375,0.08171875,0.65671875,0.11328125,2.6050571081532183
317,0.74375,0.022656250000000003,0.48390625000000004,0.11328125,0.23835847701947468
318,0.74375,0.022656250000000003,0.65671875,0.25390625,1.3383245098669565
319,0.74375,0.022656250000000003,0.65671875,0.11328125,0.9128936011653539
320,0.41875,0.033906250000000006,0.7554687500000001,0.29609375,0
321,0.45625000000000004,0.033906250000000006,0.7554687500000001,0.29609375,0
322,0.41875,0.09296875,0.7554687500000001,0.29609375,0
323,0.41875,0.033906250000000006,0.82953125,0.29609375,0
324,0.41875,0.033906250000000006,0.7554687500000001,0.35234375,0
325,0.41875,0.09296875,0.82953125,0.35234375,0
326,0.45625000000000004,0.033906250000000006,0.82953125,0.35234375,0
327,0.45625000000000004,0.09296875,0.7554687500000001,0.35234375,0
328,0.45625000000000004,0.09296875,0.82953125,0.29609375,0
329,0.45625000000000004,0.09296875,0.82953125,0.35234375,0
330,0.61875,0.07890625,0.36046875,0.07109375000000001,2.0900072354524752
331,0.65625,0.07890625,0.36046875,0.07109375000000001,3.0326731304558137
332,0.61875,0.047968750000000004,0.36046875,0.07109375000000001,1.6138900775299239
333,0.61875,0.07890625,0.43453125000000004,0.07109375000000001,2.909171990763836
334,0.61875,0.07890625,0.36046875,0.12734375,4.022555277945833
335,0.61875,0.047968750000000004,0.43453125000000004,0.12734375,1.5113449581482388
336,0.65625,0.07890625,0.43453125000000004,0.12734375,4.2651990916127875
337,0.65625,0.047968750000000004,0.36046875,0.12734375,2.2592986462653557
338,0.65625,0.047968750000000004,0.43453125000000004,0.07109375000000001,2.1783767387958073
339,0.65625,0.047968750000000004,0.43453125000000004,0.12734375,1.6418475337904839
340,0.71875,0.01140625,0.9529687500000001,0.40859375,0
341,0.7562500000000001,0.01140625,0.9529687500000001,0.40859375,0
342,0.71875,0.025468750000000002,0.9529687500000001,0.40859375,0
343,0.71875,0.01140625,0.63203125,0.40859375,0
344,0.71875,0.01140625,0.9529687500000001,0.23984375000000002,0
345,0.71875,0.025468750000000002,0.63203125,0.23984375000000002,1.4857054652595192
346,0.7562500000000001,0.01140625,0.63203125,0.23984375000000002,0.8543572265848145
347,0.7562500000000001,0.025468750000000002,0.9529687500000001,0.23984375000000002,0
348,0.7562500000000001,0.025468750000000002,0.63203125,0.40859375,0
349,0.7562500000000001,0.025468750000000002,0.63203125,0.23984375000000002,1.6469609852357783
350,0.51875,0.056406250000000005,0.55796875,0.18359375,2.195115832487366
351,0.55625,0.056406250000000005,0.55796875,0.18359375,1.7661211256709435
352,0.51875,0.07046875000000001,0.55796875,0.18359375,1.8842593155711966
353,0.51875,0.056406250000000005,0.23703125000000003,0.18359375,2.6620735655638788
354,0.51875,0.056406250000000005,0.55796875,0.46484375,0
355,0.51875,0.07046875000000001,0.23703125000000003,0.46484375,2.1468164528175695
356,0.55625,0.056406250000000005,0.23703125000000003,0.46484375,2.168262730963179
357,0.55625,0.07046875000000001,0.55796875,0.46484375,0
358,0.55625,0.07046875000000001,0.23703125000000003,0.18359375,2.968289926570632
359,0.55625,0.07046875000000001,0.23703125000000003,0.46484375,2.655068319086082
360,0.5687500000000001,0.022656250000000003,0.26171875,0.23984375000000002,1.0953418695613988
361,0.5062500000000001,0.022656250000000003,0.26171875,0.23984375000000002,1.3042552583800016
362,0.5687500000000001,0.08171875,0.26171875,0.23984375000000002,3.591285244249371
363,0.5687500000000001,0.022656250000000003,0.7307812499999999,0.23984375000000002,0.7879550679429852
364,0.5687500000000001,0.022656250000000003,0.26171875,0.18359375,0.32511868647030595
365,0.5687500000000001,0.08171875,0.7307812499999999,0.18359375,2.327240310939098
366,0.5062500000000001,0.022656250000000003,0.7307812499999999,0.18359375,1.3740794609454197
367,0.5062500000000001,0.08171875,0.26171875,0.18359375,3.9596525757419325
368,0.5062500000000001,0.08171875,0.7307812499999999,0.23984375000000002,7.105986877623015
369,0.5062500000000001,0.08171875,0.7307812499999999,0.18359375,5.331181791384197
370,0.76875,0.06765625,0.65671875,0.46484375,0
371,0.70625,0.06765625,0.65671875,0.46484375,0
372,0.76875,0.03671875,0.65671875,0.46484375,0
373,0.76875,0.06765625,0.33578125000000003,0.46484375,2.7140995990684216
374,0.76875,0.06765625,0.65671875,0.40859375,0
375,0.76875,0.03671875,0.33578125000000003,0.40859375,1.663195780272695
376,0.70625,0.06765625,0.33578125000000003,0.40859375,2.6976337265782173
377,0.70625,0.03671875,0.65671875,0.40859375,0
378,0.70625,0.03671875,0.33578125000000003,0.46484375,2.011005199941417
379,0.70625,0.03671875,0.33578125000000003,0.40859375,2.0055291131259727
380,0.66875,0.04515625000000001,0.45921875,0.12734375,1.4869472178234815
381,0.6062500000000001,0.04515625000000001,0.45921875,0.12734375,1.625260825748738
382,0.66875,0.01421875,0.45921875,0.12734375,0.4427314556800398
383,0.66875,0.04515625000000001,0.92828125,0.12734375,0
