active,quiet,arrested,tension
4,752,354,0.12612822522189715
0,772,338,0.1294826992969476
0,789,321,0.13233400226074052
0,802,308,0.1345144104095233
0,823,287,0.13803660818832628
0,845,265,0.14172652967088178
0,857,253,0.14373921411591206
0,871,239,0.1460873459684474
1,886,223,0.14860320152473522
0,901,209,0.1511190570810231
0,913,197,0.15313174152605336
0,927,183,0.15547987337858868
0,943,167,0.15816345263862902
7,960,143,0.16101475560242196
0,980,130,0.1643692296774724
0,1001,109,0.16789142745627536
0,1012,98,0.1697363881975531
0,1023,87,0.17158134893883087
2,1031,77,0.17292313856885103
0,1048,62,0.17577444153264393
0,1061,49,0.17795484968142672
0,1070,40,0.17946436301519947
0,1078,32,0.18080615264521963
1,1080,29,0.1811416000527247
1,1081,28,0.18130932375647718
0,1083,27,0.18164477116398223
0,1083,27,0.18164477116398223
0,1083,27,0.18164477116398223
0,1083,27,0.18164477116398223
6,1077,27,0.1806384289414671
13,1057,40,0.17728395486641665
132,905,73,0.15178995189603317
329,620,161,0.10398869632656414
277,577,256,0.09677657706520568
188,580,342,0.09727974817646325
95,598,417,0.10029877484400866
10,636,464,0.10667227558660453
1,658,451,0.11036219706916003
1,676,433,0.11338122373670544
1,697,412,0.11690342151550842
0,708,402,0.11874838225678618
0,721,389,0.12092879040556898
0,734,376,0.12310919855435178
1,752,357,0.12612822522189715
1,768,341,0.12881180448193755
0,783,327,0.13132766003822538
2,799,309,0.13401123929826575
0,816,294,0.13686254226205866
0,843,267,0.14139108226337674
0,862,248,0.14457783263467466
0,874,236,0.14659051707970494
1,888,221,0.1489386489322403
0,905,205,0.15178995189603317
0,916,194,0.1536349126373109
0,933,177,0.1564862156011038
0,944,166,0.15833117634238156
0,962,148,0.16135020300992697
0,982,128,0.1647046770849774
1,994,115,0.16671736153000768
0,1007,103,0.1688977696787905
0,1022,88,0.17141362523507833
43,990,77,0.16604646671499762
223,755,132,0.12663139633315476
314,579,217,0.09711202447271072
231,578,301,0.0969443007689582
142,579,389,0.09711202447271072
36,608,466,0.10197601188153388
1,635,474,0.106504551882852
0,655,455,0.10985902595790245
0,674,436,0.1130457763292004
0,686,424,0.11505846077423067
0,705,405,0.11824521114552859
0,726,384,0.12176740892433158
0,747,363,0.12528960670313458
1,762,347,0.12780546225942238
0,781,329,0.13099221263072036
0,796,314,0.13350806818700817
1,809,300,0.13568847633579098
1,827,282,0.1387075030033364
0,843,267,0.14139108226337674
1,857,252,0.14373921411591206
0,874,236,0.14659051707970494
0,885,225,0.1484354778209827
0,907,203,0.15212539930353822
0,919,191,0.1541380837485685
0,944,166,0.15833117634238156
1,965,144,0.16185337412118453
1,989,120,0.1658787430112451
0,1000,110,0.16772370375252285
0,1012,98,0.1697363881975531
0,1023,87,0.17158134893883087
0,1039,71,0.17426492819887124
1,1059,50,0.1776194022739217
0,1068,42,0.17912891560769442
1,1078,31,0.18080615264521963
